state,district,ds,yhat,yhat_reconciled,yhat_lower,yhat_lower_reconciled,yhat_upper,yhat_upper_reconciled,avg_bio_share
Assam,Nagaon,2026-01-25,0.0,3310.387265937555,0.0,0.0,0.0,0.0,0.07932511769951088
Assam,Nagaon,2026-02-01,0.0,9178.448662899154,0.0,0.0,0.0,0.0,0.07932511769951088
Assam,Nalbari,2026-01-11,0.0,18.47978775572708,0.0,0.0,0.0,0.0,0.026034192030805325
Assam,Nalbari,2026-01-18,0.0,254.23361820943938,0.0,0.0,0.0,0.0,0.026034192030805325
Assam,Nalbari,2026-01-25,0.0,1086.4560970992716,0.0,0.0,0.0,0.0,0.026034192030805325
Assam,Nalbari,2026-02-01,0.0,3012.330797162856,0.0,0.0,0.0,0.0,0.026034192030805325
Assam,North Cachar Hills,2026-01-11,51.34717932098647,40.24076491943186,30.48631079002444,23.892110179861454,72.83257120173248,57.07885837087872,0.006054624337683618
Assam,North Cachar Hills,2026-01-18,593.3302676928818,474.45685759774557,571.7962709021895,457.23718584804766,613.5739918595276,490.6447621715839,0.006054624337683618
Assam,North Cachar Hills,2026-01-25,2671.662802864309,2122.8348925850164,2650.8544471094046,2106.301105609177,2693.971200093573,2140.5605741287936,0.006054624337683618
Assam,North Cachar Hills,2026-02-01,6726.553085274769,5409.147842968973,6705.529613476574,5392.241848816058,6746.680567844771,5425.3333286921525,0.006054624337683618
Assam,Sibsagar,2026-01-11,0.0,10.610706944680611,0.0,0.0,0.0,0.0,0.014948287601128138
Assam,Sibsagar,2026-01-18,0.0,145.9756169261286,0.0,0.0,0.0,0.0,0.014948287601128138
Assam,Sibsagar,2026-01-25,0.0,623.8203277529075,0.0,0.0,0.0,0.0,0.014948287601128138
Assam,Sibsagar,2026-02-01,0.0,1729.61723000447,0.0,0.0,0.0,0.0,0.014948287601128138
Assam,Sivasagar,2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,Sivasagar,2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,Sivasagar,2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,Sivasagar,2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,Sonitpur,2026-01-11,0.0,20.043015408174963,0.0,0.0,0.0,0.0,0.028236455900371715
Assam,Sonitpur,2026-01-18,0.0,275.7395482244477,0.0,0.0,0.0,0.0,0.028236455900371715
Assam,Sonitpur,2026-01-25,0.0,1178.3607356484797,0.0,0.0,0.0,0.0,0.028236455900371715
Assam,Sonitpur,2026-02-01,0.0,3267.147511656018,0.0,0.0,0.0,0.0,0.028236455900371715
Assam,South Salmara Mankachar,2026-01-11,0.0,3.650122918127278,0.0,0.0,0.0,0.0,0.005142266904938823
Assam,South Salmara Mankachar,2026-01-18,0.0,50.216158792035,0.0,0.0,0.0,0.0,0.005142266904938823
Assam,South Salmara Mankachar,2026-01-25,0.0,214.59652848730116,0.0,0.0,0.0,0.0,0.005142266904938823
Assam,South Salmara Mankachar,2026-02-01,0.0,594.9948032437314,0.0,0.0,0.0,0.0,0.005142266904938823
Assam,Sribhumi,2026-01-11,0.0,-0.03704334712647473,0.0,-0.0,2.1191991161244468e-09,-7.850222848871632e-11,-5.218640091012668e-05
Assam,Sribhumi,2026-01-18,0.0,-0.5096197150658982,0.0,-0.0,3.086041427249592e-09,-1.5727075528364948e-09,-5.218640091012668e-05
Assam,Sribhumi,2026-01-25,0.0,-2.177837260606556,0.0,-0.0,5.0668833915618735e-09,-1.1034847445291967e-08,-5.218640091012668e-05
Assam,Sribhumi,2026-02-01,0.0,-6.038316935999012,0.0,-0.0,7.3246565910272244e-09,-4.4228597943976476e-08,-5.218640091012668e-05
Assam,Tamulpur District,2026-01-11,0.0,-0.023558715061390376,0.0,-0.0,2.057739272190335e-09,-4.847769318416492e-11,-3.318934827685911e-05
Assam,Tamulpur District,2026-01-18,0.0,-0.32410639394742546,0.0,-0.0,2.8910435587239772e-09,-9.370057025629603e-10,-3.318934827685911e-05
Assam,Tamulpur District,2026-01-25,0.0,-1.3850543067162497,0.0,-0.0,4.3398186768736245e-09,-6.0108845487714304e-09,-3.318934827685911e-05
Assam,Tamulpur District,2026-02-01,0.0,-3.840230410601839,0.0,-0.0,5.923452212112819e-09,-2.274742132070238e-08,-3.318934827685911e-05
Assam,Tinsukia,2026-01-11,0.0,14.087122605123314,0.0,0.0,0.0,0.0,0.019845836971240115
Assam,Tinsukia,2026-01-18,0.0,193.80201750155726,0.0,0.0,0.0,0.0,0.019845836971240115
Assam,Tinsukia,2026-01-25,0.0,828.2043304408625,0.0,0.0,0.0,0.0,0.019845836971240115
Assam,Tinsukia,2026-02-01,0.0,2296.2965715702508,0.0,0.0,0.0,0.0,0.019845836971240115
Assam,Udalguri,2026-01-11,0.0,14.19794089248043,0.0,0.0,0.0,0.0,0.020001956977146896
Assam,Udalguri,2026-01-18,0.0,195.32658772557633,0.0,0.0,0.0,0.0,0.020001956977146896
Assam,Udalguri,2026-01-25,0.0,834.7195137081554,0.0,0.0,0.0,0.0,0.020001956977146896
Assam,Udalguri,2026-02-01,0.0,2314.360704357232,0.0,0.0,0.0,0.0,0.020001956977146896
Assam,West Karbi Anglong,2026-01-11,0.0,1.2726945733944146,0.0,0.0,0.0,0.0,0.0017929629581403394
Assam,West Karbi Anglong,2026-01-18,0.0,17.50895359549277,0.0,0.0,0.0,0.0,0.0017929629581403394
Assam,West Karbi Anglong,2026-01-25,0.0,74.82373700861345,0.0,0.0,0.0,0.0,0.0017929629581403394
Assam,West Karbi Anglong,2026-02-01,0.0,207.45785122071598,0.0,0.0,0.0,0.0,0.0017929629581403394
Bihar,Araria,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.029820672175549595
Bihar,Araria,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.029820672175549595
Bihar,Araria,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.029820672175549595
Bihar,Araria,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.029820672175549595
Bihar,Arwal,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.005688628881099772
Bihar,Arwal,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.005688628881099772
Bihar,Arwal,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.005688628881099772
Bihar,Arwal,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.005688628881099772
Bihar,Aurangabad,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.022791287630070642
Bihar,Aurangabad,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.022791287630070642
Bihar,Aurangabad,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.022791287630070642
Bihar,Aurangabad,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.022791287630070642
Bihar,Aurangabad(BH),2026-01-11,0.0,0.0,0.0,0.0,2.0407420009133223e-09,0.0,-1.0969603229451193e-06
Bihar,Aurangabad(BH),2026-01-18,0.0,0.0,0.0,0.0,2.6554184822819355e-09,0.0,-1.0969603229451193e-06
Bihar,Aurangabad(BH),2026-01-25,0.0,0.0,0.0,0.0,4.367387462471605e-09,0.0,-1.0969603229451193e-06
Bihar,Aurangabad(BH),2026-02-01,0.0,0.0,0.0,0.0,6.068180594543839e-09,0.0,-1.0969603229451193e-06
Bihar,Aurangabad(bh),2026-01-11,0.0,0.0,0.0,0.0,1.967650860849162e-09,0.0,-2.7097914428866844e-05
Bihar,Aurangabad(bh),2026-01-18,0.0,0.0,0.0,0.0,2.776129092822266e-09,0.0,-2.7097914428866844e-05
Bihar,Aurangabad(bh),2026-01-25,0.0,0.0,0.0,0.0,4.486306428482489e-09,0.0,-2.7097914428866844e-05
Bihar,Aurangabad(bh),2026-02-01,0.0,0.0,0.0,0.0,6.281153935193229e-09,0.0,-2.7097914428866844e-05
Bihar,Banka,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.02150529493165479
Bihar,Banka,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.02150529493165479
Bihar,Banka,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.02150529493165479
Bihar,Banka,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.02150529493165479
Bihar,Begusarai,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.03242149390248383
Bihar,Begusarai,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.03242149390248383
Bihar,Begusarai,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.03242149390248383
Bihar,Begusarai,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.03242149390248383
Bihar,Bhabua,2026-01-11,0.0,0.0,0.0,0.0,2.044286454301841e-09,0.0,-3.341411125154804e-06
Bihar,Bhabua,2026-01-18,0.0,0.0,0.0,0.0,2.6736208691087403e-09,0.0,-3.341411125154804e-06
Bihar,Bhabua,2026-01-25,0.0,0.0,0.0,0.0,4.447199769258724e-09,0.0,-3.341411125154804e-06
Bihar,Bhabua,2026-02-01,0.0,0.0,0.0,0.0,6.351217096256497e-09,0.0,-3.341411125154804e-06
Bihar,Bhagalpur,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.03217476430794645
Bihar,Bhagalpur,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.03217476430794645
Bihar,Bhagalpur,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.03217476430794645
Bihar,Bhagalpur,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.03217476430794645
Bihar,Bhojpur,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.019612533234474042
Bihar,Bhojpur,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.019612533234474042
Bihar,Bhojpur,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.019612533234474042
Bihar,Bhojpur,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.019612533234474042
Bihar,Buxar,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.011749473560843748
Bihar,Buxar,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.011749473560843748
Bihar,Buxar,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.011749473560843748
Bihar,Buxar,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.011749473560843748
Bihar,Darbhanga,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.04146695715572625
Bihar,Darbhanga,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.04146695715572625
Bihar,Darbhanga,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.04146695715572625
Bihar,Darbhanga,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.04146695715572625
Bihar,East Champaran,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.04378501032874381
Bihar,East Champaran,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.04378501032874381
Bihar,East Champaran,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.04378501032874381
Bihar,East Champaran,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.04378501032874381
Bihar,Gaya,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.03407530365491445
Bihar,Gaya,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.03407530365491445
Bihar,Gaya,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.03407530365491445
Bihar,Gaya,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.03407530365491445
Bihar,Gopalganj,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.020142395500790177
Bihar,Gopalganj,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.020142395500790177
Bihar,Gopalganj,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.020142395500790177
Bihar,Gopalganj,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.020142395500790177
Bihar,Jamui,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.023193021979988328
Bihar,Jamui,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.023193021979988328
Bihar,Jamui,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.023193021979988328
Bihar,Jamui,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.023193021979988328
Bihar,Jehanabad,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.007320250466615029
Bihar,Jehanabad,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.007320250466615029
Bihar,Jehanabad,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.007320250466615029
Bihar,Jehanabad,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.007320250466615029
Bihar,Kaimur (Bhabua),2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.017274211304204597
Bihar,Kaimur (Bhabua),2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.017274211304204597
Bihar,Kaimur (Bhabua),2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.017274211304204597
Bihar,Kaimur (Bhabua),2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.017274211304204597
Bihar,Katihar,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.043426440769783435
Bihar,Katihar,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.043426440769783435
Bihar,Katihar,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.043426440769783435
Bihar,Katihar,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.043426440769783435
Bihar,Khagaria,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.018368252264375964
Bihar,Khagaria,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.018368252264375964
Bihar,Khagaria,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.018368252264375964
Bihar,Khagaria,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.018368252264375964
Bihar,Kishanganj,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.03138431378446756
Bihar,Kishanganj,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.03138431378446756
Bihar,Kishanganj,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.03138431378446756
Bihar,Kishanganj,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.03138431378446756
Bihar,Lakhisarai,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.010968482005892437
Bihar,Lakhisarai,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.010968482005892437
Bihar,Lakhisarai,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.010968482005892437
Bihar,Lakhisarai,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.010968482005892437
Bihar,Madhepura,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.022512277801669017
Bihar,Madhepura,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.022512277801669017
Bihar,Madhepura,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.022512277801669017
Bihar,Madhepura,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.022512277801669017
Bihar,Madhubani,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.05033797335044291
Bihar,Madhubani,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.05033797335044291
Bihar,Madhubani,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.05033797335044291
Bihar,Madhubani,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.05033797335044291
Bihar,Monghyr,2026-01-11,0.0,0.0,0.0,0.0,1.9527996708128076e-09,0.0,-3.6897625790558433e-06
Bihar,Monghyr,2026-01-18,0.0,0.0,0.0,0.0,2.7152214030917187e-09,0.0,-3.6897625790558433e-06
Bihar,Monghyr,2026-01-25,0.0,0.0,0.0,0.0,4.1125712677151366e-09,0.0,-3.6897625790558433e-06
Bihar,Monghyr,2026-02-01,0.0,0.0,0.0,0.0,5.979501627925298e-09,0.0,-3.6897625790558433e-06
Bihar,Munger,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.010102864523450139
Bihar,Munger,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.010102864523450139
Bihar,Munger,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.010102864523450139
Bihar,Munger,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.010102864523450139
Bihar,Muzaffarpur,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.04032871819231841
Bihar,Muzaffarpur,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.04032871819231841
Bihar,Muzaffarpur,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.04032871819231841
Bihar,Muzaffarpur,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.04032871819231841
Bihar,Nalanda,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.02512862770465264
Bihar,Nalanda,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.02512862770465264
Bihar,Nalanda,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.02512862770465264
Bihar,Nalanda,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.02512862770465264
Bihar,Nawada,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.016334364237146078
Bihar,Nawada,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.016334364237146078
Bihar,Nawada,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.016334364237146078
Bihar,Nawada,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.016334364237146078
Bihar,Pashchim Champaran,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,-1.1649411868867833e-05
Bihar,Pashchim Champaran,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,-1.1649411868867833e-05
Bihar,Pashchim Champaran,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,-1.1649411868867833e-05
Bihar,Pashchim Champaran,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,-1.1649411868867833e-05
Bihar,Patna,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.04095900960350684
Bihar,Patna,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.04095900960350684
Bihar,Patna,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.04095900960350684
Bihar,Patna,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.04095900960350684
Bihar,Purba Champaran,2026-01-11,0.0,0.0,0.0,0.0,2.0567071458500733e-09,0.0,-1.6199653735283807e-05
Bihar,Purba Champaran,2026-01-18,0.0,0.0,0.0,0.0,3.136042794350537e-09,0.0,-1.6199653735283807e-05
Bihar,Purba Champaran,2026-01-25,0.0,0.0,0.0,0.0,4.6305712540031795e-09,0.0,-1.6199653735283807e-05
Bihar,Purba Champaran,2026-02-01,0.0,0.0,0.0,0.0,6.026072663535286e-09,0.0,-1.6199653735283807e-05
Bihar,Purbi Champaran,2025-07-13,0.0,0.0,0.0,0.0,1.905062038019735e-09,0.0,0.0
Bihar,Purbi Champaran,2025-07-20,0.0,0.0,0.0,0.0,2.299660100220929e-09,0.0,0.0
Bihar,Purbi Champaran,2025-07-27,0.0,0.0,0.0,0.0,2.6325666093419598e-09,0.0,0.0
Bihar,Purbi Champaran,2025-08-03,0.0,0.0,0.0,0.0,3.3744862232480836e-09,0.0,0.0
Bihar,Purnea,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0003543968278011914
Bihar,Purnea,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0003543968278011914
Bihar,Purnea,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0003543968278011914
Bihar,Purnea,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0003543968278011914
Bihar,Purnia,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.04059203355406896
Bihar,Purnia,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.04059203355406896
Bihar,Purnia,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.04059203355406896
Bihar,Purnia,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.04059203355406896
Bihar,Rohtas,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.024442085014407165
Bihar,Rohtas,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.024442085014407165
Bihar,Rohtas,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.024442085014407165
Bihar,Rohtas,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.024442085014407165
Bihar,Saharsa,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.019418079823073954
Bihar,Saharsa,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.019418079823073954
Bihar,Saharsa,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.019418079823073954
Bihar,Saharsa,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.019418079823073954
Bihar,Samastipur,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.039948141421790276
Bihar,Samastipur,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.039948141421790276
Bihar,Samastipur,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.039948141421790276
Bihar,Samastipur,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.039948141421790276
Bihar,Samstipur,2026-01-11,0.0,0.0,0.0,0.0,2.081270025692071e-09,0.0,-9.050697403396644e-06
Bihar,Samstipur,2026-01-18,0.0,0.0,0.0,0.0,3.044691601506826e-09,0.0,-9.050697403396644e-06
Bihar,Samstipur,2026-01-25,0.0,0.0,0.0,0.0,5.150555390137704e-09,0.0,-9.050697403396644e-06
Bihar,Samstipur,2026-02-01,0.0,0.0,0.0,0.0,6.766049426494699e-09,0.0,-9.050697403396644e-06
Bihar,Saran,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.031265880372950625
Bihar,Saran,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.031265880372950625
Bihar,Saran,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.031265880372950625
Bihar,Saran,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.031265880372950625
Bihar,Sheikhpura,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.009132088319670299
Bihar,Sheikhpura,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.009132088319670299
Bihar,Sheikhpura,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.009132088319670299
Bihar,Sheikhpura,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.009132088319670299
Bihar,Sheikpura,2026-01-11,0.0,0.0,0.0,0.0,2.029046890848943e-09,0.0,-9.425178575180217e-06
Bihar,Sheikpura,2026-01-18,0.0,0.0,0.0,0.0,2.801283645961363e-09,0.0,-9.425178575180217e-06
Bihar,Sheikpura,2026-01-25,0.0,0.0,0.0,0.0,4.585234034266303e-09,0.0,-9.425178575180217e-06
Bihar,Sheikpura,2026-02-01,0.0,0.0,0.0,0.0,6.953791288404914e-09,0.0,-9.425178575180217e-06
Bihar,Sheohar,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.006153418109224112
Bihar,Sheohar,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.006153418109224112
Bihar,Sheohar,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.006153418109224112
Bihar,Sheohar,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.006153418109224112
Bihar,Sitamarhi,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.038992812437664864
Bihar,Sitamarhi,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.038992812437664864
Bihar,Sitamarhi,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.038992812437664864
Bihar,Sitamarhi,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.038992812437664864
Bihar,Siwan,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.025861187098102433
Bihar,Siwan,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.025861187098102433
Bihar,Siwan,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.025861187098102433
Bihar,Siwan,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.025861187098102433
Bihar,Supaul,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.021648959401404384
Bihar,Supaul,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.021648959401404384
Bihar,Supaul,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.021648959401404384
Bihar,Supaul,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.021648959401404384
Bihar,Vaishali,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.03382458205462443
Bihar,Vaishali,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.03382458205462443
Bihar,Vaishali,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.03382458205462443
Bihar,Vaishali,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.03382458205462443
Bihar,West Champaran,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0355565681186996
Bihar,West Champaran,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0355565681186996
Bihar,West Champaran,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0355565681186996
Bihar,West Champaran,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0355565681186996
Chandigarh,Chandigarh,2026-01-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0004245802914804
Chandigarh,Chandigarh,2026-01-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0004245802914804
Chandigarh,Chandigarh,2026-01-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0004245802914804
Chandigarh,Chandigarh,2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0004245802914804
Chandigarh,Mohali,2026-01-04,0.0,0.0,0.0,0.0,2.089325224672672e-09,0.0,-0.00026546297628401636
Chandigarh,Mohali,2026-01-11,0.0,0.0,0.0,0.0,2.792060022908863e-09,0.0,-0.00026546297628401636
Chandigarh,Mohali,2026-01-18,0.0,0.0,0.0,0.0,4.14060582493975e-09,0.0,-0.00026546297628401636
Chandigarh,Mohali,2026-01-25,0.0,0.0,0.0,0.0,6.173534810899589e-09,0.0,-0.00026546297628401636
Chandigarh,Rupnagar,2026-01-04,0.0,0.0,0.0,0.0,2.044065771233656e-09,0.0,-0.00045485014423819574
Chandigarh,Rupnagar,2026-01-11,0.0,0.0,0.0,0.0,2.9807336386960916e-09,0.0,-0.00045485014423819574
Chandigarh,Rupnagar,2026-01-18,0.0,0.0,0.0,0.0,4.522229274609904e-09,0.0,-0.00045485014423819574
Chandigarh,Rupnagar,2026-01-25,0.0,0.0,0.0,0.0,7.022450169921213e-09,0.0,-0.00045485014423819574
Chhatisgarh,Raipur,2025-12-21,0.0,0.0,0.0,0.0,2.009911306001738e-09,0.0,1.0
Chhatisgarh,Raipur,2025-12-28,0.0,0.0,0.0,0.0,2.7325213647704873e-09,0.0,1.0
Chhatisgarh,Raipur,2026-01-04,0.0,0.0,0.0,0.0,4.1962252008134815e-09,0.0,1.0
